PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA,SECTOR,DISTRITO_EJECUTORA,MONTO_RECAUDADO,PROVINCIA_EJECUTORA_NOMBRE,ANO_DOC,ESPECIFICA_NOMBRE,SUBGENERICA_DET_NOMBRE,PROVINCIA_EJECUTORA,NIVEL_GOBIERNO_NOMBRE,MES_DOC,NIVEL_GOBIERNO,DEPARTAMENTO_EJECUTORA_NOMBRE,SEC_EJEC,RUBRO_NOMBRE,SUBGENERICA_DET,RUBRO,GENERICA,TIPO_RECURSO_NOMBRE,EJECUTORA_NOMBRE,SUBGENERICA,MONTO_PIA,FUENTE_FINANCIAMIENTO_NOMBRE,ESPECIFICA_DET_NOMBRE,TIPO_RECURSO,SECTOR_NOMBRE,SUBGENERICA_NOMBRE,EJECUTORA,PLIEGO,FUENTE_FINANCIAMIENTO,DISTRITO_EJECUTORA_NOMBRE,MONTO_PIM,ESPECIFICA,GENERICA_NOMBRE,ESPECIFICA_DET
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,1,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,15000,RECURSOS DIRECTAMENTE RECAUDADOS,EXPEDICION DE CONSTANCIAS,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,15000,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,12
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,66066,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,6,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,DERECHOS DE EXAMEN,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,7
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,30381.19,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,6,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,5,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,742,HUARAZ,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,12,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,SUB CUENTA - CANON MINERO,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,H,GOBIERNOS REGIONALES,SALDOS DE BALANCE,200,441,5,HUARAZ,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,11413.59,HUARAZ,2022,DE TRANSPORTE,MULTAS Y SANCIONES NO TRIBUTARIAS,01,GOBIERNOS REGIONALES,12,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,INFRACCIONES DE REGLAMENTO DE TRANSPORTES,0,GOBIERNOS REGIONALES,MULTAS Y SANCIONES NO TRIBUTARIAS,200,441,2,HUARAZ,35500,5,OTROS INGRESOS,2
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,3198,HUARAZ,2022,OTROS INGRESOS DIVERSOS,INGRESOS DIVERSOS,01,GOBIERNOS REGIONALES,12,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION ANCASH-TRANSPORTES,5,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS DIVERSOS,0,GOBIERNOS REGIONALES,INGRESOS DIVERSOS,200,441,2,HUARAZ,25500,4,OTROS INGRESOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,29.56,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,9,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,"SUB CUENTA - CANON PESQUERO, DERECHOS",REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,O,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,5,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,64101.90,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,7,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,DERECHOS DE EXAMEN,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,7
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,14174.80,HUARAZ,2022,OTROS INGRESOS DIVERSOS,INGRESOS DIVERSOS,01,GOBIERNOS REGIONALES,2,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION ANCASH-TRANSPORTES,5,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS DIVERSOS,0,GOBIERNOS REGIONALES,INGRESOS DIVERSOS,200,441,2,HUARAZ,0,4,OTROS INGRESOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,123349.06,HUARAZ,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,12,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,9,NORMAL,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,200,441,2,HUARAZ,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,56524.90,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,4,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,DERECHOS DE EXAMEN,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,7
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,4108.68,HUARAZ,2022,OTROS INGRESOS DIVERSOS,INGRESOS DIVERSOS,01,GOBIERNOS REGIONALES,11,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION ANCASH-TRANSPORTES,5,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS DIVERSOS,0,GOBIERNOS REGIONALES,INGRESOS DIVERSOS,200,441,2,HUARAZ,0,4,OTROS INGRESOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,50242.62,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,12,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,5,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,50081.74,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,8,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,5,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,1999.89,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,9,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,2,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,59890.50,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,6,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,18.80,HUARAZ,2022,OTROS DERECHOS ADMINISTRATIVOS,OTROS DERECHOS ADMINISTRATIVOS,01,GOBIERNOS REGIONALES,7,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,10,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,FORMULARIOS,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,200,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,12,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,EXPEDICION DE CONSTANCIAS,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,12
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,10650,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,3,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,ESTACIONAMIENTO DE VEHICULOS,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,6
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,9901.08,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,8,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,DERECHOS DE PERMISO DE OPERACION,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,28524.50,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,4,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,21973.61,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,5,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,5,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,16219.53,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,2,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,5,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,44780.50,HUARAZ,2022,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,01,GOBIERNOS REGIONALES,10,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,8,09,3,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,DERECHOS DE EXAMEN,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,200,441,2,HUARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,7
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,969.25,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,6,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,5,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,2907.10,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,12,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,2,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,35179.98,HUARAZ,2022,DE TRANSPORTE,MULTAS Y SANCIONES NO TRIBUTARIAS,01,GOBIERNOS REGIONALES,7,R,ANCASH,1036,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION ANCASH-TRANSPORTES,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,INFRACCIONES DE REGLAMENTO DE TRANSPORTES,0,GOBIERNOS REGIONALES,MULTAS Y SANCIONES NO TRIBUTARIAS,200,441,2,HUARAZ,0,5,OTROS INGRESOS,2
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,1083.07,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,8,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,5,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,63941.64,HUARAZ,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,11,R,ANCASH,1036,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION ANCASH-TRANSPORTES,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,200,441,5,HUARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0.87,SANTA,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNOS REGIONALES,4,R,ANCASH,1102,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-SUBREGION PACIFICO,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,003,441,5,CHIMBOTE,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,23292.84,SANTA,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNOS REGIONALES,2,R,ANCASH,1102,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION ANCASH-SUBREGION PACIFICO,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,003,441,5,CHIMBOTE,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,464.86,SANTA,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNOS REGIONALES,9,R,ANCASH,1102,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-SUBREGION PACIFICO,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,003,441,2,CHIMBOTE,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,212.13,SANTA,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNOS REGIONALES,12,R,ANCASH,1102,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-SUBREGION PACIFICO,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,003,441,2,CHIMBOTE,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,SANTA,2022,OTRAS MULTAS,MULTAS Y SANCIONES NO TRIBUTARIAS,18,GOBIERNOS REGIONALES,1,R,ANCASH,1102,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION ANCASH-SUBREGION PACIFICO,2,175000,RECURSOS DIRECTAMENTE RECAUDADOS,MULTAS Y ANALOGAS POR INFRACCIONES LABORALES,0,GOBIERNOS REGIONALES,MULTAS Y SANCIONES NO TRIBUTARIAS,003,441,2,CHIMBOTE,175000,6,OTROS INGRESOS,4
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,11644036.66,SANTA,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,18,GOBIERNOS REGIONALES,1,R,ANCASH,1102,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,CANON,REGION ANCASH-SUBREGION PACIFICO,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,003,441,5,CHIMBOTE,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,2.34,SANTA,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNOS REGIONALES,8,R,ANCASH,1102,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON PESQUERO,REGION ANCASH-SUBREGION PACIFICO,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,J,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,003,441,5,CHIMBOTE,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,502.17,SANTA,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNOS REGIONALES,11,R,ANCASH,1102,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - REGALIAS MINERAS,REGION ANCASH-SUBREGION PACIFICO,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,P,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,003,441,5,CHIMBOTE,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,3.92,SANTA,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNOS REGIONALES,2,R,ANCASH,1102,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON HIDROENERGETICO,REGION ANCASH-SUBREGION PACIFICO,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,I,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,003,441,5,CHIMBOTE,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,313.47,SANTA,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNOS REGIONALES,3,R,ANCASH,1102,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-SUBREGION PACIFICO,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,003,441,2,CHIMBOTE,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,SANTA,2022,SANCIONES ADMINISTRATIVAS,SANCIONES,18,GOBIERNOS REGIONALES,1,R,ANCASH,1102,RECURSOS DIRECTAMENTE RECAUDADOS,2,09,5,NORMAL,REGION ANCASH-SUBREGION PACIFICO,2,350000,RECURSOS DIRECTAMENTE RECAUDADOS,EJECUCION DE GARANTIA,0,GOBIERNOS REGIONALES,MULTAS Y SANCIONES NO TRIBUTARIAS,003,441,2,CHIMBOTE,350000,1,OTROS INGRESOS,3
