ANO_DOC,SECTOR,PROVINCIA_EJECUTORA_NOMBRE,MONTO_RECAUDADO,FUENTE_FINANCIAMIENTO_NOMBRE,GENERICA_NOMBRE,SUBGENERICA_NOMBRE,SUBGENERICA_DET,MONTO_PIM,PROVINCIA_EJECUTORA,SECTOR_NOMBRE,NIVEL_GOBIERNO_NOMBRE,SEC_EJEC,DEPARTAMENTO_EJECUTORA,ESPECIFICA_DET,GENERICA,MES_DOC,RUBRO_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,TIPO_RECURSO,ESPECIFICA,MONTO_PIA,DISTRITO_EJECUTORA_NOMBRE,PLIEGO,EJECUTORA_NOMBRE,EJECUTORA,ESPECIFICA_DET_NOMBRE,ESPECIFICA_NOMBRE,TIPO_RECURSO_NOMBRE,FUENTE_FINANCIAMIENTO,SUBGENERICA_DET_NOMBRE,RUBRO,PLIEGO_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA,NIVEL_GOBIERNO
2025,99,SANTA,928,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,99,3,3,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,OTROS SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,5718,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,99,3,9,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,3,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,3772,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,4,3,1,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,2,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,1808,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,4,3,6,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,SERVICIO DE EMERGENCIA,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,698,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,99,3,10,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,OTROS SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,3799.5,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,1,3,10,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,2,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,EXAMENES DE LABORATORIO,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,999.5,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,7,3,5,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,SERVICIO DE TOPICO,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,1119,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,DERECHOS Y TASAS ADMINISTRATIVOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,99,3,11,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,OTROS DERECHOS ADMINISTRATIVOS DE SALUD,DERECHOS ADMINISTRATIVOS DE SALUD,NORMAL,2,DERECHOS ADMINISTRATIVOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,09,R
2025,99,SANTA,535.31,RECURSOS DETERMINADOS,OTROS INGRESOS,RENTAS DE LA PROPIEDAD,1,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,1,5,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ANCASH,H,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,SUB CUENTA - CANON MINERO,5,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,09,R
2025,99,SANTA,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,SALDOS DE BALANCE,1,88001,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,1,9,3,FONDO DE COMPENSACION REGIONAL - FONCOR,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,SALDOS DE BALANCE,SALDOS DE BALANCE,NORMAL,5,SALDOS DE BALANCE,15,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,09,R
2025,99,SANTA,25,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,8023,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,3,3,1,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,8023,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,10,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,DERECHOS Y TASAS ADMINISTRATIVOS,4,6733,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,6,3,1,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,6733,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,CARNETS Y/O TARJETAS DE ATENCION,DERECHOS ADMINISTRATIVOS DE SALUD,NORMAL,2,DERECHOS ADMINISTRATIVOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,09,R
2025,99,SANTA,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS,MULTAS Y SANCIONES NO TRIBUTARIAS,2,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,2,5,5,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,INTERESES POR SANCIONES,SANCIONES ADMINISTRATIVAS,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SANCIONES,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,09,R
2025,99,SANTA,222,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,2,3,6,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,ATENCION DENTAL,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,3819.18,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE BIENES,6,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,4,3,8,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,FARMACIA,VENTA DE PRODUCTOS DE SALUD,NORMAL,2,VENTA DE PRODUCTOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,09,R
2025,99,SANTA,1300,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,3,3,4,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,276,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,1,3,9,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,ATENCION MEDICA,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,1.26,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS,RENTAS DE LA PROPIEDAD,1,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,1,5,4,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,NORMAL,2,RENTAS DE LA PROPIEDAD FINANCIERA,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,09,R
2025,99,SANTA,2502.5,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,DERECHOS Y TASAS ADMINISTRATIVOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,4,3,4,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,CERTIFICADOS,DERECHOS ADMINISTRATIVOS DE SALUD,NORMAL,2,DERECHOS ADMINISTRATIVOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,09,R
2025,99,SANTA,2797.15,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE BIENES,6,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,4,3,12,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,FARMACIA,VENTA DE PRODUCTOS DE SALUD,NORMAL,2,VENTA DE PRODUCTOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,09,R
2025,99,SANTA,266,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,1,3,8,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,ATENCION MEDICA,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,1247,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,24000,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,7,3,1,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,24000,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,SERVICIO DE TOPICO,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,170,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,DERECHOS Y TASAS ADMINISTRATIVOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,99,3,4,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,OTROS DERECHOS ADMINISTRATIVOS DE SALUD,DERECHOS ADMINISTRATIVOS DE SALUD,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,DERECHOS ADMINISTRATIVOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,09,R
2025,99,SANTA,3730.44,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE BIENES,6,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,4,3,4,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,FARMACIA,VENTA DE PRODUCTOS DE SALUD,NORMAL,2,VENTA DE PRODUCTOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,09,R
2025,99,SANTA,60,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,3,3,8,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,3474.3,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,1,3,5,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,2,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,EXAMENES DE LABORATORIO,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,330,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,6,3,7,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,HOSPITALIZACION,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,165,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,6,3,6,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,HOSPITALIZACION,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,415,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,4,3,3,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,2,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,260,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS,INGRESOS DIVERSOS,1,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,99,5,3,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,4,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,OTROS INGRESOS DIVERSOS,OTROS INGRESOS DIVERSOS,NORMAL,2,INGRESOS DIVERSOS,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,5,09,R
2025,99,SANTA,496,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,6,3,10,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,HOSPITALIZACION,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,201.5,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,DERECHOS Y TASAS ADMINISTRATIVOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,99,3,10,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,OTROS DERECHOS ADMINISTRATIVOS DE SALUD,DERECHOS ADMINISTRATIVOS DE SALUD,NORMAL,2,DERECHOS ADMINISTRATIVOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,09,R
2025,99,SANTA,0.35,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS,RENTAS DE LA PROPIEDAD,1,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,1,5,8,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,NORMAL,2,RENTAS DE LA PROPIEDAD FINANCIERA,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,09,R
2025,99,SANTA,105,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,6,3,9,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,HOSPITALIZACION,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,511.4,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE BIENES,6,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,2,3,3,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,MEDICINAS,VENTA DE PRODUCTOS DE SALUD,NORMAL,2,VENTA DE PRODUCTOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,09,R
2025,99,SANTA,36793.29,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS,MULTAS Y SANCIONES NO TRIBUTARIAS,2,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,99,5,1,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,OTRAS SANCIONES,SANCIONES ADMINISTRATIVAS,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SANCIONES,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,09,R
2025,99,SANTA,2282,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,4,3,12,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,SERVICIO DE EMERGENCIA,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,09,R
2025,99,SANTA,1600,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,DERECHOS Y TASAS ADMINISTRATIVOS,4,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,4,3,11,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,CERTIFICADOS,DERECHOS ADMINISTRATIVOS DE SALUD,NORMAL,2,DERECHOS ADMINISTRATIVOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,09,R
2025,99,SANTA,56,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE BIENES,6,0,18,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1421,02,2,3,10,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,NUEVO CHIMBOTE,441,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR,408,MEDICINAS,VENTA DE PRODUCTOS DE SALUD,NORMAL,2,VENTA DE PRODUCTOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,09,R
