"ANO_APLICACION","PERIODO","FORMULARIO_ID","PREGUNTA_ID","PREGUNTA_PADRE_ID","ORDEN_PREGUNTA","DESCRIPCION","OBJETO_ACTIVO","TIPO_CUESTIONARIO_ID","RESPUESTA","RANGO_INI","RANGO_FIN","TEXTO_APOYO","TEXTO_LECTURA","ESTADO_REGISTRO"
"2020","1","1","24","0","012","12. La municipalidad utiliza un indicador de número de valores tributarios (OP, RD, y/o RM) emitidos:","1","4"," "," "," "," "," ","A"
"2020","1","1","25","24","012001","12.1. Indicar cantidad:","0","1","S","0","999999999","<Ingresar cantidad>","Pregunta 12: Sólo permite una respuesta,SÍ&#34; oNO&#34;.<br>Campo adicional se activa sólo si la respuesta a la pregunta 12 esSÍ&#34;.  Rango permitido es de 0 a 999 999 999.","A"
"2020","1","1","26","0","013","13. Monto (S/) total de insoluto de Impuesto Predial contenido en valores tributarios (OP y RD) emitidos:","1","11"," ","0","999999999999999","<Ingresar monto>","Pregunta 13: Se debe usar separadores de miles.Cero&#34; es un valor permitido. El rango permitido es de 0 a 999 999 999. La respuesta es un dato numérico.","A"
"2020","1","1","27","0","014","14. La municipalidad utiliza un indicador de número de valores tributarios (OP, RD, y/o RM) notificados:","1","4"," "," "," "," ","Pregunta 14: Sólo permite una respuesta,SÍ&#34; oNO&#34;.<br>Campo adicional se activa sólo si la respuesta a la pregunta 14 esSÍ&#34;.  Rango permitido es de 0 a 999 999 999.","A"
"2020","1","1","28","27","014001","14.1. Indicar cantidad:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2020","1","1","29","0","015","15. Monto (S/) total de insoluto de Impuesto Predial contenido en valores tributarios (OP y RD) notificados:","1","11"," ","0","999999999999999","<Ingresar monto>","Pregunta 15: Se debe usar separadores de miles.Cero&#34; es un valor permitido. El rango permitido es de 0 a 999 999 999.","A"
"2020","1","1","87","0","016","16. La municipalidad utiliza un indicador de número de convenios de fraccionamiento aprobados (emitidos):","1","4"," "," "," "," ","Pregunta 16: Sólo permite una respuesta,SÍ&#34; oNO&#34;.<br>Campo adicional se activa sólo si la respuesta a la pregunta 16 esSÍ&#34;.  El rango permitido es de 0 a 999 999 999.","A"
"2020","1","1","88","87","016001","16.1. Ingresar indicador de número de convenios:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2020","1","1","89","0","017","17. La municipalidad utiliza un indicador de número de convenios de fraccionamiento cancelados por pago total:","1","4"," "," "," "," ","Pregunta 17: Sólo permite una respuesta,SÍ&#34; oNO&#34;.<br>Campo adicional se activa sólo si la respuesta a la pregunta 17 esSÍ&#34;.  El rango permitido es de 0 a 999 999 999.","A"
"2020","1","1","90","89","017001","17.1. Indicar número de convenios:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2020","1","1","30","0","018","18. La municipalidad aprobó algún beneficio tributario o amnistía por deuda de Impuesto Predial en el año 2020:","1","4"," "," "," "," ","Pregunta 18: Sólo permite una respuesta,SÍ&#34; oNO&#34;.<br>Pregunta 18a: Se activa sólo si la respuesta a la pregunta 18 esSÍ&#34;.<br>Pregunta 18b: Se activa sólo si la respuesta a la pregunta 18 esSÍ&#34;.<br>Pregunta 18c: Se activa sólo si la respuesta a la pregunta 18 esSÍ&#34;.<br>","A"
"2020","1","1","31","30","018001","18a. Norma legal que aprueba el beneficio tributario o amnistía:","0","7","S"," "," "," "," ","A"
"2020","1","1","32","31","018001001","a) Ordenanza","1","0"," "," "," "," "," ","A"
"2020","1","1","33","31","018001002","b) Resolución de Alcaldía","1","0"," "," "," "," "," ","A"
"2020","1","1","34","31","018001003","c) Otro","1","0"," "," "," "," "," ","A"
"2020","1","1","35","30","018002","18b. Nº de norma legal:","0","2","S"," "," ","<Ingresar texto>"," ","A"
"2020","1","1","36","30","018003","18c. Fecha de publicación de norma legal:","0","3","S","01/01/2020","31/07/2020","<Seleccionar fecha>"," ","A"
"2020","1","1","37","0","019","19. La municipalidad difunde información o mensajes alusivos al destino de la recaudación predial (en la cuponera o cartillas de liquidación del Impuesto Predial) y/o en su portal electrónico:","1","4"," "," "," "," ","Pregunta 19: Sólo permite una respuesta,SÍ&#34; oNO&#34;.","A"
"2020","1","1","38","0","020","20. La municipalidad utiliza el 5% de la recaudación predial para financiar el desarrollo y mantenimiento del catastro y/o para reforzar las acciones orientadas a mejorar la gestión y recaudación predial, según lo dispuesto en el artículo 20 de la Ley de Tributación Municipal:","1","4"," "," "," "," ","Pregunta 20: Sólo permite una respuesta,SÍ&#34; oNO&#34;.","A"
"2020","1","1","39","0","021","21. La municipalidad tiene aprobado un procedimiento de registro de predios:","1","4"," "," "," "," ","Pregunta 21: Sólo permite una respuesta,SÍ&#34; oNO&#34;.","A"
"2020","1","1","40","0","022","22. La municipalidad tiene aprobado un procedimiento de registro de contribuyentes:","1","4"," "," "," "," ","Pregunta 22: Sólo permite una respuesta,SÍ&#34; oNO&#34;.","A"
"2020","1","1","41","0","023","23. La municipalidad tiene aprobado un procedimiento de registro de declaración jurada del Impuesto Predial:","1","4"," "," "," "," ","Pregunta 23: Sólo permite una respuesta,SÍ&#34; oNO&#34;.","A"
"2020","1","1","42","0","024","24. La municipalidad tiene aprobado un procedimiento de cálculo y determinación de la deuda tributaria predial:","1","4"," "," "," "," ","Pregunta 24: Sólo permite una respuesta,SÍ&#34; oNO&#34;.","A"
"2020","1","1","43","0","025","25. La municipalidad tiene aprobado un procedimiento de fiscalización tributaria:","1","4"," "," "," "," ","Pregunta 25: Sólo permite una respuesta,SÍ&#34; oNO&#34;.","A"
"2020","1","1","44","0","026","26. La municipalidad tiene un régimen de fraccionamiento de deudas que incluye el Impuesto Predial:","1","4"," "," "," "," ","Pregunta 26: Sólo permite una respuesta,SÍ&#34; oNO&#34;.","A"
"2020","1","1","45","0","027","27. La municipalidad lleva el control de la determinación del Impuesto Predial mediante:<br><small>(Seleccionar sólo una alternativa)</small>","1","5"," "," "," "," ","Pregunta 27: Seleccionar solo una alternativa","A"
"2020","1","1","46","45","027001","27.1.  No tiene sistema informático.  (Sólo guarda la información de forma física.  Por ejemplo: En archivadores)","1","6"," "," "," "," "," ","A"
"2020","1","1","47","45","027002","27.2. Una base de datos en Excel","1","6"," "," "," "," "," ","A"
"2020","1","1","48","45","027003","27.3. Un sistema informático desarrollado por la misma municipalidad","1","6"," "," "," "," "," ","A"
"2020","1","1","49","45","027004","27.4. El Sistema de Recaudación Tributaria Municipal (SRTM) que el MEF brinda a las municipalidades","1","6"," "," "," "," "," ","A"
"2020","1","1","50","45","027005","27.5. Un sistema informático desarrollado por terceros","1","6"," "," "," "," "," ","A"
"2020","1","1","51","45","027006","27.6. Otra forma diferente de las anteriores","1","6"," "," "," "," "," ","A"
"2020","1","1","52","0","028","28. La municipalidad prorrogó la fecha de vencimiento de pago al contado o del pago de la primera cuota del Impuesto Predial 2020:","1","4"," "," "," "," ","Pregunta 28: Sólo permite una respuesta,SÍ&#34; oNO&#34;.<br>Pregunta 28a: Se activa sólo si la respuesta a la pregunta 28 esSÍ&#34;.<br>Si se realizó más de una prórroga en el primer semestre del año, considerar la última.<br>Pregunta 28b: Se activa sólo si la respuesta a la pregunta 28 esSÍ&#34;.<br>Pregunta 28c: Se activa sólo si la respuesta a la pregunta 28 esSÍ&#34;.<br>Pregunta 28d: Se activa sólo si la respuesta a la pregunta 28 esSÍ&#34;.<br>","A"
"2020","1","1","53","52","028001","28a. Nueva fecha de vencimiento","0","3","S","02/01/2020","30/06/2020","<Seleccionar fecha>"," ","A"
"2020","1","1","54","52","028002","28b. Norma legal que aprueba la prórroga:","0","7","S"," "," "," "," ","A"
"2020","1","1","55","54","028002001","a) Ordenanza","1","0"," "," "," "," "," ","A"
"2020","1","1","56","54","028002002","b) Resolución de Alcaldía","1","0"," "," "," "," "," ","A"
"2020","1","1","57","54","028002003","c) Otra","1","0"," "," "," "," "," ","A"
"2020","1","1","58","52","028003","28c. Nº de norma legal que aprueba la prórroga:","0","2","S"," "," ","<Ingresar texto>"," ","A"
"2020","1","1","59","52","028004","28d. Fecha de publicación de norma legal que aprueba la prórroga:","0","3","S","02/01/2020","30/06/2020","<Seleccionar fecha>"," ","A"
"2020","1","2","60","0","029","29. Número de contribuyentes que presentaron declaración jurada de Impuesto Predial por primera vez en el primer semestre del año 2020:","1","1"," ","0","999999999","<Ingresar cantidad>","29: El rango permitido es de 0 a 999 999 999.","A"
"2020","1","2","61","0","030","30. Número de contribuyentes que presentaron declaración jurada rectificatoria de Impuesto Predial del año 2020: ","1","1"," ","0","999999999","<Ingresar cantidad>","30: El rango permitido es de 0 a 999 999 999.","A"
"2020","1","2","62","0","031","31. La municipalidad identifica las inconsistencias generadas durante el proceso de registro de la declaración jurada:","1","4"," "," "," "," ","Pregunta 31:  Sólo permite una respuesta,SÍ&#34; oNO&#34;.","A"
"2020","1","2","63","0","032","32. La municipalidad hizo depuración de datos de las declaraciones juradas antes de la emisión masiva del Impuesto Predial 2020:","1","4"," "," "," "," ","Pregunta 32: Sólo permite una respuesta,SÍ&#34; oNO&#34;.<br>Pregunta 32a: Este campo sólo se activa si la respuesta al campo 32 esSÍ&#34;. 32a es un campo numérico. Usar separador de miles.","A"
"2020","1","2","64","63","032001","32a. Cantidad total de DJs  depuradas:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2020","1","2","91","0","033","33. Cantidad de DJs prediales de la emisión masiva de Impuesto Predial 2020","1","1"," ","0","999999999","<Ingresar cantidad>","Pregunta 33: Es un campo numérico. Usar separador de miles. El rango permitido es de 0 a 999 999 999.","A"
"2023","1","1","1","0","001","1. Ubicación Jerárquica de la Administración Tributaria Municipal:<br><small>(Según el organigrama vigente de la municipalidad)<small>","1","7"," "," "," "," ","Pregunta 1: Debe permitir desplegar las siguientes opciones: a) Organismo público; b) Gerencia; c) Subgerencia; d) Unidad; e) Oficina; f) Otro; g) No tiene ATM.  Si la respuesta es  Otro , debe permitir registrar el nivel en un campo adyacente.","A"
"2023","1","1","2","1","001001","a) Organismo público","1","0"," "," "," "," "," ","A"
"2023","1","1","3","1","001002","b) Gerencia","1","0"," "," "," "," "," ","A"
"2023","1","1","4","1","001003","c) Subgerencia","1","0"," "," "," "," "," ","A"
"2023","1","1","5","1","001004","d) Unidad","1","0"," "," "," "," "," ","A"
"2023","1","1","6","1","001005","e) Oficina","1","0"," "," "," "," "," ","A"
"2023","1","1","7","1","001006","f) Otro","1","0"," "," "," "," "," ","A"
"2023","1","1","8","1","001007","g) No tiene ATM","1","0"," "," "," "," "," ","A"
"2023","1","1","9","1","001008","1.1. Indicar otra ubicación jerárquica:","0","2","7"," "," ","<Ingresar texto>"," ","A"
"2023","1","1","10","0","002","2. Denominación de la Administración Tributaria Municipal:<br><small>(Según el organigrama vigente de la municipalidad)</small>","1","2"," "," "," ","<Ingresar texto>","Pregunta 2: Si la respuesta a la pregunta 1 es  a , debe permitir registrar el nombre de la Administración Tributaria Municipal. Ejemplo:  Servicio de Administración Tributaria de Lima <br>Si la respuesta a la pregunta 1 es de la  b  a la  g , debe permitir registrar el nombre del área o unidad orgánica que hace las veces de la ATM.  Ejemplo:  Gerencia de Rentas ","A"
"2023","1","1","11","1","003","3. Número total de personas que laboran y/o prestan servicios en exclusividad para la Administración Tributaria Municipal al cierre de mayo del 2023:<br><small>(Incluir todas las modalidades de contratación.)</small>","0","1","8","0","999999999","<Ingresar cantidad>","Pregunta 3: Campo numérico. Cero es un valor permitido. Si la respuesta a la pregunta 1 es  g , se debe desactivar este campo.<br> Se debe considerar a los regímenes DLeg 276, DLeg 728, CAS y locación de servicios .","A"
"2023","1","1","12","0","004","4. Existe un área o unidad orgánica a cargo de la ejecución coactiva:","1","4"," "," "," "," ","Pregunta 4: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","13","12","005","5. El área o unidad orgánica de ejecución coactiva depende de la Administración Tributaria Municipal:","0","4","S"," "," "," ","Pregunta 5: Se activa si la respuesta a la pregunta 4 es  SÍ . Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","14","12","006","6. Número total de personas que laboran y/o prestan servicios en exclusividad en el área o unidad orgánica de ejecucion coactiva al cierre de mayo del 2023.<br><small>(Incluir todas las modalidades de contratación.)</small>","0","1","S","0","999999999","<Ingresar cantidad>","Pregunta 6: Se activa sólo si la respuesta a la pregunta 4 es  SÍ . Campo numérico. Cero es un valor permitido.<br>Considerar que el número a registrar no puede ser mayor que el registrado en la pregunta 3.<br> Se debe considerar a los regímenes DLeg 276, DLeg 728, CAS y locación de servicios .","A"
"2023","1","1","15","0","007","7. Según el organigrama vigente, la municipalidad cuenta con un área o unidad orgánica encargada del catastro urbano del distrito:","1","4"," "," "," "," ","Pregunta 7: Sólo permite una respuesta,  SÍ  o  NO .<br>Pregunta 7a: Se activa sólo si la respuesta a la pregunta 7 es  SÍ . 7a es un campo para el registro de palabras.  Por ejemplo:  Gerencia de Desarrollo Urbano .<br>Pregunta 7b: Se activa sólo si la respuesta a la pregunta 7 es  SÍ . 7b sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","16","15","007001","7a. Nombre del área o unidad orgánica encargada del catastro urbano:","0","2","S"," "," ","<Ingresar texto>"," ","A"
"2023","1","1","17","15","007002","7b. La ATM trabaja en coordinación con el área de catastro de la municipalidad:","0","4","S"," "," "," "," ","A"
"2023","1","1","18","15","008","8. Número total de personas que laboran y/o prestan servicios en el área o unidad orgánica encargada del catastro urbano del distrito al cierre de mayo del 2023:<br><small>(Incluir todas las modalidades de contratación.)</small>","0","1","S","0","999999999","<Ingresar cantidad>","Pregunta 8: Campo numérico. Cero es un valor permitido. Si la respuesta a la pregunta 7 es  NO , se debe desactivar este campo.<br> Se debe considerar a los regímenes DLeg 276, DLeg 728, CAS y locación de servicios .","A"
"2023","1","1","19","0","009","9. La municipalidad aprobó el Plan de Desarrollo Catastral 2023:","1","4"," "," "," "," ","Pregunta 9: Sólo permite una respuesta,  SÍ  o  NO .<br>Campo adicional sólo se activa si la respuesta a la pregunta 9 es  SÍ .  Debe mostrar un tablero de fechas del 01/01/2020 al 30/06/2023.","A"
"2023","1","1","20","19","009001","9.1. Indique la fecha:","0","3","S","01/01/2020","30/06/2023","<Seleccionar fecha>"," ","A"
"2023","1","1","21","0","010","10. La municipalidad utiliza la información del catastro distrital en la gestión del Impuesto Predial durante el presente año:","1","4"," "," "," "," ","Pregunta 10: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","22","0","011","11. La municipalidad utiliza un indicador de morosidad (%) de la recaudación del Impuesto Predial durante el presente año:","1","4"," "," "," "," ","Pregunta 11: Sólo permite una respuesta,  SÍ  o  NO .<br>Campo adicional se activa sólo si la respuesta a la pregunta 11 es  SÍ . La morosidad máxima permitida es 100%.<br> En campo adicional se debe registrar la morosidad del Impuesto Predial corriente al 30/06/2023.Si la emisión del Impuesto Predial corriente es igual a 0, se debe registrar morosidad 0% .","A"
"2023","1","1","23","22","011001","11.1. Indique Porcentaje al cierre del año 2022:","0","11","S","0","100","<Ingresar porcentaje>"," ","A"
"2023","1","1","24","0","012","12. La municipalidad cuenta con el número de valores tributarios (OP, RD, y/o RM) emitidos durante el presente año:","1","4"," "," "," "," ","Pregunta 12: Sólo permite una respuesta,  SÍ  o  NO .<br>Se apertura dos campos adicionales, estas se activan sólo si la respuesta a la pregunta 12 es  SÍ .  Rango permitido es de 0 a 999 999 999.","A"
"2023","1","1","25","24","012001","12.1. Indicar cantidad del año 2022:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2023","1","1","26","24","012002","12.2. Indicar cantidad del presente año:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2023","1","1","27","0","013","13. Cuenta con el Monto total de insoluto de Impuesto Predial contenido en valores tributarios (OP y RD) emitidos para el presente año:","1","4"," "," "," "," ","Pregunta 13: Sólo permite una respuesta,  SÍ  o  NO .<br>.Se apertura dos Campos adicionales, estas se activan sólo si la respuesta a la pregunta 13 es  SÍ . Se debe usar separadores de miles.  Cero  es un valor permitido. El rango permitido es de 0 a 999 999 999.00.","A"
"2023","1","1","28","27","013001","13.1. Indicar el monto (S/) emitido en el año 2022:","0","1","S","0","999999999","<Ingresar monto>"," ","A"
"2023","1","1","29","27","013002","13.2. Indicar el monto (S/) emitido en el presente año:","0","1","S","0","999999999","<Ingresar monto>"," ","A"
"2023","1","1","30","0","014","14. La municipalidad utiliza un indicador de número de valores tributarios (OP, RD, y/o RM) notificados:","1","4"," "," "," "," ","Pregunta 14: Sólo permite una respuesta,  SÍ  o  NO .<br>Se apertura dos campos adicionales, estas se activan sólo si la respuesta a la pregunta 14 es  SÍ .  Rango permitido es de 0 a 999 999 999.","A"
"2023","1","1","31","30","014001","14.1. Indicar la cantidad notificada en el año 2022:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2023","1","1","32","30","014002","14.2. Indicar la cantidad notificada en el presente año:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2023","1","1","33","0","015","15. La municipalidad cuenta con el monto total de insoluto de Impuesto Predial contenido en valores tributarios (OP y RD) notificados:","1","4"," "," "," "," ","Pregunta 15: Sólo permite una respuesta,  SÍ  o  NO .<br>Se apertura dos Campos adicionales, estas se activan sólo si la respuesta a la pregunta 15 es  SÍ .  Este habilitado campo numérico,  Cero  es un valor permitido. Rango permitido es de 0 a 999 999 999.","A"
"2023","1","1","34","33","015001","15.1. En el año 2022:","0","1","S","0","999999999","<Ingresar monto>"," ","A"
"2023","1","1","35","33","015002","15.2. En el presente año:","0","1","S","0","999999999","<Ingresar monto>"," ","A"
"2023","1","1","36","0","016","16. La municipalidad utiliza un indicador de número de convenios de fraccionamiento aprobados (emitidos):","1","4"," "," "," "," ","Pregunta 16: Sólo permite una respuesta,  SÍ  o  NO .<br>Se apertura dos Campos adicionales, estas se activan sólo si la respuesta a la pregunta 16 es  SÍ .  Rango permitido es de 0 a 999 999 999.","A"
"2023","1","1","37","36","016001","16.1. Ingresar indicador de número de convenios en el año 2022:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2023","1","1","38","36","016002","16.2. Ingresar indicador de número de convenios en el presente año:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2023","1","1","39","0","017","17. La municipalidad utiliza un indicador de número de convenios de fraccionamiento cancelados por pago total:","1","4"," "," "," "," ","Pregunta 17: Sólo permite una respuesta,  SÍ  o  NO .<br>Se apertura dos campos adicionales, estas se activan sólo si la respuesta a la pregunta 17 es  SÍ .  El rango permitido es de 0 a 999 999 999.","A"
"2023","1","1","40","39","017001","17.1. Indicar número de convenios en el año 2022:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2023","1","1","41","39","017002","17.2. Ingresar número de convenios en el presente año:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2023","1","1","42","0","018","18. La municipalidad aprobó algún beneficio tributario o amnistía por deuda de Impuesto Predial en el año 2023:","1","4"," "," "," "," ","Pregunta 18: Sólo permite una respuesta,  SÍ  o  NO .<br>Pregunta 18a: Se activa sólo si la respuesta a la pregunta 18 es  SÍ .<br>Pregunta 18b: Se activa sólo si la respuesta a la pregunta 18 es  SÍ .<br>Pregunta 18c: Se activa sólo si la respuesta a la pregunta 18 es  SÍ .<br>","A"
"2023","1","1","43","42","018001","18a. Norma legal que aprueba el beneficio tributario o amnistía:","0","7","S"," "," "," "," ","A"
"2023","1","1","44","43","018001001","a) Ordenanza","1","0"," "," "," "," "," ","A"
"2023","1","1","45","43","018001002","b) Resolución de Alcaldía","1","0"," "," "," "," "," ","A"
"2023","1","1","46","43","018001003","c) Otro","1","0"," "," "," "," "," ","A"
"2023","1","1","47","42","018002","18b. Nº de norma legal:","0","2","S"," "," ","<Ingresar texto>","Es un campo alfanumérico.  Por ejemplo: 120-2022-MUNIABC.","A"
"2023","1","1","48","42","018003","18c. Fecha de publicación de norma legal:","0","3","S","02/01/2023","30/06/2023","<Seleccionar fecha>"," ","A"
"2023","1","1","49","0","019","19. La municipalidad difunde información o mensajes alusivos al destino de la recaudación predial (en la cuponera o cartillas de liquidación del Impuesto Predial) y/o en su portal electrónico:","1","4"," "," "," "," ","Pregunta 19: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","50","0","020","20. La municipalidad utiliza el 5% de la recaudación predial para financiar el desarrollo y mantenimiento del catastro y/o para reforzar las acciones orientadas a mejorar la gestión y recaudación predial, según lo dispuesto en el artículo 20 de la Ley de Tributación Municipal:","1","4"," "," "," "," ","Pregunta 20: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","51","0","021","21. La municipalidad tiene aprobado un procedimiento de registro de predios:","1","4"," "," "," "," ","Pregunta 21: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","52","0","022","22. La municipalidad tiene aprobado un procedimiento de registro de contribuyentes:","1","4"," "," "," "," ","Pregunta 22: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","53","0","023","23. La municipalidad tiene aprobado un procedimiento de registro de declaración jurada del Impuesto Predial:","1","4"," "," "," "," ","Pregunta 23: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","54","0","024","24. La municipalidad tiene aprobado un procedimiento de cálculo y determinación de la deuda tributaria predial:","1","4"," "," "," "," ","Pregunta 24: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","55","0","025","25. La municipalidad tiene aprobado un procedimiento de fiscalización tributaria:","1","4"," "," "," "," ","Pregunta 25: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","56","0","026","26. La municipalidad tiene un régimen de fraccionamiento de deudas que incluye el Impuesto Predial:","1","4"," "," "," "," ","Pregunta 26: Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","1","57","0","027","27. La municipalidad lleva el control de la determinación del Impuesto Predial mediante:<br><small>(Seleccionar sólo una alternativa)</small>","1","5"," "," "," "," ","Pregunta 27: Seleccionar solo una alternativa","A"
"2023","1","1","58","57","027001","27.1.  No tiene sistema informático.  (Sólo guarda la información de forma física.  Por ejemplo: En archivadores)","1","6"," "," "," "," "," ","A"
"2023","1","1","59","57","027002","27.2. Una base de datos en Excel","1","6"," "," "," "," "," ","A"
"2023","1","1","60","57","027003","27.3. Un sistema informático desarrollado por la misma municipalidad","1","6"," "," "," "," "," ","A"
"2023","1","1","61","57","027004","27.4. El Sistema de Recaudación Tributaria Municipal (SRTM) que el MEF brinda a las municipalidades","1","6"," "," "," "," "," ","A"
"2023","1","1","62","57","027005","27.5. Un sistema informático desarrollado por terceros","1","6"," "," "," "," "," ","A"
"2023","1","1","63","57","027006","27.6. Otra forma diferente de las anteriores","1","6"," "," "," "," "," ","A"
"2023","1","1","64","0","028","28. La municipalidad prorrogó la fecha de vencimiento de pago al contado o del pago de la primera cuota del Impuesto Predial 2023:","1","4"," "," "," "," ","Pregunta 28: Sólo permite una respuesta,  SÍ  o  NO .<br>Pregunta 28a: Se activa sólo si la respuesta a la pregunta 28 es  SÍ .<br>Si se realizó más de una prórroga en el primer semestre del año, considerar la última.<br>Pregunta 28b: Se activa sólo si la respuesta a la pregunta 28 es  SÍ .<br>Pregunta 28c: Se activa sólo si la respuesta a la pregunta 28 es  SÍ .<br>Pregunta 28d: Se activa sólo si la respuesta a la pregunta 28 es  SÍ .<br>","A"
"2023","1","1","65","64","028001","28a. Nueva fecha de vencimiento","0","3","S","02/01/2023","31/12/2023","<Seleccionar fecha>"," ","A"
"2023","1","1","66","64","028002","28b. Norma legal que aprueba la prórroga:","0","7","S"," "," "," "," ","A"
"2023","1","1","67","66","028002001","a) Ordenanza","1","0"," "," "," "," "," ","A"
"2023","1","1","68","66","028002002","b) Resolución de Alcaldía","1","0"," "," "," "," "," ","A"
"2023","1","1","69","66","028002003","c) Otra","1","0"," "," "," "," "," ","A"
"2023","1","1","70","64","028003","28c. Nº de norma legal que aprueba la prórroga:","0","2","S"," "," ","<Ingresar texto>","Es un campo alfanumérico.  Por ejemplo: 120-2023-MUNIABC","A"
"2023","1","1","71","64","028004","28d. Fecha de publicación de norma legal que aprueba la prórroga:","0","3","S","02/01/2023","30/06/2023","<Seleccionar fecha>"," ","A"
"2023","1","2","72","0","029","29. Número de contribuyentes que presentaron declaración jurada de Impuesto Predial por primera vez en el primer semestre del año 2023:","1","1"," ","0","999999999","<Ingresar cantidad>","29: El rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","73","0","030","30. Número de contribuyentes que presentaron declaración jurada rectificatoria de Impuesto Predial del año 2023: ","1","1"," ","0","999999999","<Ingresar cantidad>","30: El rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","74","0","031","31. La municipalidad identifica las inconsistencias generadas durante el proceso de registro de la declaración jurada:","1","4"," "," "," "," ","Pregunta 31:  Sólo permite una respuesta,  SÍ  o  NO .","A"
"2023","1","2","75","0","032","32. La municipalidad hizo depuración de datos de las declaraciones juradas antes de la emisión masiva del Impuesto Predial 2023:","1","4"," "," "," "," ","Pregunta 32: Sólo permite una respuesta,  SÍ  o  NO .<br>Pregunta 32a: Este campo sólo se activa si la respuesta al campo 32 es  SÍ . 32a es un campo numérico. Usar separador de miles, rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","76","75","032001","32a. Cantidad total de DJs  depuradas:","0","1","S","0","999999999","<Ingresar cantidad>"," ","A"
"2023","1","2","77","0","033","33. Cantidad de DJs prediales de la emisión masiva de Impuesto Predial 2023","1","1"," ","0","999999999","<Ingresar cantidad>","Pregunta 33: Es un campo numérico. Usar separador de miles. El rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","78","0","034","34. Cual es el valor arancelario promedio para la determinación del impuesto predial 2023:","1","11"," ","0","999999999","<Ingresar monto>","Pregunta 34: Es un campo numérico de máximo dos decimales, rango permitido es de 0 a 999 999 999.00.","A"
"2023","1","2","79","0","035","35 En que porcentaje (%) creció el valor arancelario promedio para el impuesto predial 2023 respecto al 2022:","1","11"," ","0","999","<Ingresar porcentaje>"," ","A"
"2023","1","2","80","0","036","36. Producto de la fiscalización tributaria, la municipalidad ha generado deuda de Impuesto Predial por un monto (insoluto) de:","1","11"," ","0","999999999","<Ingresar monto>","Pregunta 36: Es un campo numérico de máximo dos decimales, rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","81","0","037","37. Número de predios fiscalizados en el año 2022:","1","1"," ","0","999999999","<Ingresar cantidad>","Pregunta 37: Es un campo numérico, rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","82","0","038","38. Número de predios fiscalizados en el presente año:","1","1"," ","0","999999999","<Ingresar cantidad>","Pregunta 38: Es un campo numérico, rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","83","0","039","39. Número de contribuyentes fiscalizados en el año 2022:","1","1"," ","0","999999999","<Ingresar cantidad>","Pregunta 39: Es un campo numérico, rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","84","0","040","40. Número de contribuyentes fiscalizados en el presente año:","1","1"," ","0","999999999","<Ingresar cantidad>","Pregunta 40: Es un campo numérico, rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","85","0","041","41. Área detectada producto de la fiscalización (m2):","1","0"," "," "," "," ","Pregunta 41a: Es un campo numérico de máximo dos decimales, rango permitido es de 0 a 999 999 999.<br>Pregunta 41b: Es un campo numérico de máximo dos decimales, rango permitido es de 0 a 999 999 999.","A"
"2023","1","2","86","85","041001","41a. Terreno","1","11"," ","0","999999999","<Consignar área en m2>"," ","A"
"2023","1","2","87","85","041002","41b. Construcciones","1","11"," ","0","999999999","<Consignar área en m2>"," ","A"
