SEC_EJEC,SUBGENERICA_DET_NOMBRE,NIVEL_GOBIERNO_NOMBRE,FUENTE_FINANCIAMIENTO_NOMBRE,DISTRITO_EJECUTORA_NOMBRE,RUBRO,MONTO_PIM,FUENTE_FINANCIAMIENTO,SUBGENERICA_NOMBRE,EJECUTORA,MES_DOC,DEPARTAMENTO_EJECUTORA,ESPECIFICA_DET,GENERICA_NOMBRE,MONTO_PIA,NIVEL_GOBIERNO,MONTO_RECAUDADO,EJECUTORA_NOMBRE,PLIEGO_NOMBRE,TIPO_RECURSO_NOMBRE,PROVINCIA_EJECUTORA,PROVINCIA_EJECUTORA_NOMBRE,SECTOR_NOMBRE,ANO_DOC,PLIEGO,DISTRITO_EJECUTORA,TIPO_RECURSO,ESPECIFICA_DET_NOMBRE,ESPECIFICA_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,GENERICA,ESPECIFICA,SECTOR,SUBGENERICA,RUBRO_NOMBRE,SUBGENERICA_DET
1036,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,RENTAS DE LA PROPIEDAD,200,11,02,1,OTROS INGRESOS,0,R,672.84,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,4,02,9,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,37044,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,LICENCIAS,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,5,02,9,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,38004.90,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,LICENCIAS,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,OTROS DERECHOS ADMINISTRATIVOS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,11,02,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,15,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,FORMULARIOS,OTROS DERECHOS ADMINISTRATIVOS,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,10
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,331205,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,9,02,7,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,29348.30,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,DERECHOS DE EXAMEN,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,12,02,8,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,0,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,DERECHOS DE COMUNICACIONES Y TELECOMUNICACIONES,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,RENTAS DE LA PROPIEDAD,200,9,02,1,OTROS INGRESOS,0,R,2607.67,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,1940,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,9,02,12,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,0,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,EXPEDICION DE CONSTANCIAS,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,RENTAS DE LA PROPIEDAD,200,5,02,1,OTROS INGRESOS,0,R,2559.13,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,2,02,9,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,41747.95,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,LICENCIAS,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,SALDOS DE BALANCE,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,SALDOS DE BALANCE,200,1,02,1,SALDOS DE BALANCE,0,R,300576.55,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - SALDOS ANTIGUOS (RRDD),01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,Y,SALDOS DE BALANCE,SALDOS DE BALANCE,ANCASH,9,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,6,02,3,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,6580.54,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,DERECHOS DE PERMISO DE OPERACION,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,10,02,2,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,476,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,TRAMITE POR TRANSITO VEHICULAR,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,11,02,6,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,12450,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,ESTACIONAMIENTO DE VEHICULOS,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,DONACIONES Y TRANSFERENCIAS CORRIENTES,200,6,02,3,DONACIONES Y TRANSFERENCIAS,0,R,-4064382,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON MINERO,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,H,CANON MINERO,CANON Y SOBRECANON,ANCASH,4,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",4
1036,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,200,7,02,1,OTROS INGRESOS,0,R,34,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,"SUB CUENTA - CANON PESQUERO, DERECHOS",01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,O,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1036,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,RENTAS DE LA PROPIEDAD,200,1,02,1,OTROS INGRESOS,0,R,2493.78,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
1036,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,200,2,02,6,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,12400,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,ESTACIONAMIENTO DE VEHICULOS,DERECHOS ADMINISTRATIVOS DE TRANSPORTES Y COMUNICACIONES,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,8
1036,INGRESOS DIVERSOS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,INGRESOS DIVERSOS,200,11,02,99,OTROS INGRESOS,0,R,5077,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,OTROS INGRESOS DIVERSOS,OTROS INGRESOS DIVERSOS,ANCASH,5,4,99,5,RECURSOS DIRECTAMENTE RECAUDADOS,1
1036,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,200,3,02,1,OTROS INGRESOS,0,R,32.32,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,"SUB CUENTA - CANON PESQUERO, DERECHOS",01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,O,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1036,INGRESOS DIVERSOS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,INGRESOS DIVERSOS,200,5,02,99,OTROS INGRESOS,0,R,6352,REGION ANCASH-TRANSPORTES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,OTROS INGRESOS DIVERSOS,OTROS INGRESOS DIVERSOS,ANCASH,5,4,99,5,RECURSOS DIRECTAMENTE RECAUDADOS,1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,3,02,1,OTROS INGRESOS,0,R,533.44,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - REGALIAS MINERAS,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,P,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,6,02,1,OTROS INGRESOS,0,R,3.50,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON PESQUERO,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,J,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,INGRESOS DIVERSOS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHIMBOTE,09,150000,2,INGRESOS DIVERSOS,003,1,02,99,OTROS INGRESOS,150000,R,0,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,0,OTROS INGRESOS DIVERSOS,OTROS INGRESOS DIVERSOS,ANCASH,5,4,99,5,RECURSOS DIRECTAMENTE RECAUDADOS,1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,12,02,1,OTROS INGRESOS,0,R,9.63,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON HIDROENERGETICO,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,I,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,11,02,1,OTROS INGRESOS,0,R,15.67,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,"SUB CUENTA - CANON PESQUERO, DERECHOS",18,SANTA,GOBIERNOS REGIONALES,2023,441,01,O,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHIMBOTE,09,0,2,RENTAS DE LA PROPIEDAD,003,3,02,1,OTROS INGRESOS,0,R,265.03,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,9,02,1,OTROS INGRESOS,0,R,110004.53,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON MINERO,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,H,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,5,02,1,OTROS INGRESOS,0,R,554.97,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - REGALIAS MINERAS,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,P,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,4,02,1,OTROS INGRESOS,0,R,1.93,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - SALDOS ANTIGUOS (RRDD),18,SANTA,GOBIERNOS REGIONALES,2023,441,01,Y,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,5,02,1,OTROS INGRESOS,0,R,15.85,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,"SUB CUENTA - CANON PESQUERO, DERECHOS",18,SANTA,GOBIERNOS REGIONALES,2023,441,01,O,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,5,02,1,OTROS INGRESOS,0,R,10.40,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON HIDROENERGETICO,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,I,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,3,02,1,OTROS INGRESOS,0,R,10,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON HIDROENERGETICO,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,I,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,OTROS DERECHOS ADMINISTRATIVOS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHIMBOTE,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,003,8,02,2,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,6916.50,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,7,TASAS LABORALES,OTROS DERECHOS ADMINISTRATIVOS,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,10
1102,SALDOS DE BALANCE,GOBIERNOS REGIONALES,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,CHIMBOTE,19,0,3,SALDOS DE BALANCE,003,3,02,1,SALDOS DE BALANCE,0,R,377345.87,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,ENDEUDAMIENTO EXTERNO,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,0,SALDOS DE BALANCE,SALDOS DE BALANCE,ANCASH,9,1,99,1,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,1
1102,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,CHIMBOTE,13,0,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,003,4,02,1,DONACIONES Y TRANSFERENCIAS,0,R,999474,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,18,DEL GOBIERNO NACIONAL,DE OTRAS UNIDADES DE GOBIERNO,ANCASH,4,1,99,1,DONACIONES Y TRANSFERENCIAS,3
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHIMBOTE,09,0,2,RENTAS DE LA PROPIEDAD,003,5,02,1,OTROS INGRESOS,0,R,253.53,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
1102,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHIMBOTE,18,0,5,RENTAS DE LA PROPIEDAD,003,3,02,1,OTROS INGRESOS,0,R,16629.43,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON MINERO,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,H,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
1102,SANCIONES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHIMBOTE,09,0,2,MULTAS Y SANCIONES NO TRIBUTARIAS,003,10,02,99,OTROS INGRESOS,0,R,59664.32,REGION ANCASH-SUBREGION PACIFICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,18,SANTA,GOBIERNOS REGIONALES,2023,441,01,7,OTRAS SANCIONES,SANCIONES ADMINISTRATIVAS,ANCASH,5,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,2
