ESPECIFICA,ANO_DOC,RUBRO_NOMBRE,PROVINCIA_EJECUTORA_NOMBRE,SEC_EJEC,ESPECIFICA_DET_NOMBRE,MONTO_PIA,MONTO_PIM,RUBRO,SUBGENERICA_DET,GENERICA,SECTOR,SUBGENERICA_DET_NOMBRE,ESPECIFICA_DET,TIPO_RECURSO,DEPARTAMENTO_EJECUTORA_NOMBRE,SUBGENERICA_NOMBRE,SECTOR_NOMBRE,NIVEL_GOBIERNO_NOMBRE,MONTO_RECAUDADO,MES_DOC,EJECUTORA,GENERICA_NOMBRE,PROVINCIA_EJECUTORA,NIVEL_GOBIERNO,FUENTE_FINANCIAMIENTO_NOMBRE,FUENTE_FINANCIAMIENTO,PLIEGO,ESPECIFICA_NOMBRE,PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA,DISTRITO_EJECUTORA_NOMBRE,TIPO_RECURSO_NOMBRE,EJECUTORA_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,0,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,18,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,20000,8,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,0,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,0,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,0,1,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,NORMAL,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,20000,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,0,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,0,8,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,NORMAL,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,100000,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,0,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,0,9,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,NORMAL,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,0,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,18,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,30000,3,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,0,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,18,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,30000,6,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,30000,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,0,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,0,3,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,NORMAL,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,0,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,18,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,100000,9,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,SALDOS DE BALANCE,0,0,13,1,9,98,SALDOS DE BALANCE,1,18,HUANCAVELICA,SALDOS DE BALANCE,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,14.3,12,002,SALDOS DE BALANCE,01,R,DONACIONES Y TRANSFERENCIAS,4,002,SALDOS DE BALANCE,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,SALDOS DE BALANCE,0,5439,13,1,9,98,SALDOS DE BALANCE,1,0,HUANCAVELICA,SALDOS DE BALANCE,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,0,1,002,SALDOS DE BALANCE,01,R,DONACIONES Y TRANSFERENCIAS,4,002,SALDOS DE BALANCE,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,NORMAL,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,0,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,18,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,40000,10,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,360002,DE LOS GOBIERNOS REGIONALES,0,40000,13,3,4,98,DE OTRAS UNIDADES DE GOBIERNO,2,0,HUANCAVELICA,DONACIONES Y TRANSFERENCIAS CORRIENTES,MANCOMUNIDADES REGIONALES,GOBIERNOS REGIONALES,0,10,002,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,002,DE OTRAS UNIDADES DE GOBIERNO,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,09,HUANCAVELICA,NORMAL,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,CHACHAPOYAS,721,DEL GOBIERNO NACIONAL,0,245933,13,3,4,99,DE OTRAS UNIDADES DE GOBIERNO,1,0,AMAZONAS,DONACIONES DE CAPITAL,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,3,001,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,440,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,CHACHAPOYAS,721,SALDOS DE BALANCE,0,0,15,1,9,99,SALDOS DE BALANCE,1,0,AMAZONAS,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,1,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,440,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,D,AMAZONAS,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,727.23,4,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,440,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA -  PARTICIPACIONES -COFIDE Y OTROS,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,DE LOS GOBIERNOS LOCALES,0,0,18,3,4,99,DE OTRAS UNIDADES DE GOBIERNO,3,19,AMAZONAS,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,12,001,DONACIONES Y TRANSFERENCIAS,01,R,RECURSOS DETERMINADOS,5,440,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA - PARTICIPACIONES FED,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,VENTA DE PRODUCTOS HIDROBIOLOGICOS,0,0,09,4,3,99,VENTA DE PRODUCTOS INDUSTRIALES,3,0,AMAZONAS,VENTA DE BIENES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,4824,6,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,VENTA DE PRODUCTOS INDUSTRIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,SALDOS DE BALANCE,0,0,18,1,9,99,SALDOS DE BALANCE,1,H,AMAZONAS,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,109812.11,2,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,440,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA - CANON MINERO,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,OTROS DERECHOS ADMINISTRATIVOS DE MINERIA,0,0,09,7,3,99,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,99,7,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,304550.39,3,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE MINERIA,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,CERTIFICACIONES DIVERSAS,0,0,09,10,3,99,OTROS DERECHOS ADMINISTRATIVOS,5,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1760.9,2,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,OTROS DERECHOS ADMINISTRATIVOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
3,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,DERECHO DE APROBACION Y AUTORIZACION,0,0,09,7,3,99,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,1,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,10176.44,3,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO,0,0,09,9,3,99,DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO,99,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,503.52,2,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,SALDOS DE BALANCE,0,0,18,1,9,99,SALDOS DE BALANCE,1,Ñ,AMAZONAS,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,59419.28,2,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,440,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA - FIDEICOMISO REGIONAL,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,09,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,7,AMAZONAS,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,3247.9,9,001,OTROS INGRESOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-SEDE CENTRAL,1,01
3,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,DERECHO DE APROBACION Y AUTORIZACION,0,33045,09,7,3,99,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,1,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,9,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,SALDOS DE BALANCE,0,0,18,1,9,99,SALDOS DE BALANCE,1,C,AMAZONAS,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0.88,2,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,440,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,PARTICIPACIONES - DNTP,REGION AMAZONAS-SEDE CENTRAL,1,01
4,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,PARTICIPACION POR ELIMINACION DE EXONERACIONES,0,0,18,4,4,99,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,0,AMAZONAS,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,5589087,7,001,DONACIONES Y TRANSFERENCIAS,01,R,RECURSOS DETERMINADOS,5,440,PARTICIPACION POR ELIMINACION DE EXONERACIONES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,CANON,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO,0,0,09,9,3,99,DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO,99,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,64.24,3,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
7,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,CHACHAPOYAS,721,FONDO DE COMPENSACION REGIONAL,0,0,15,4,4,99,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,27,AMAZONAS,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,6556627.59,10,001,DONACIONES Y TRANSFERENCIAS,01,R,RECURSOS DETERMINADOS,5,440,FONDO DE COMPENSACION REGIONAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA - FONCOR - LEY 31069,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,H,AMAZONAS,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,431.43,5,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,440,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA - CANON MINERO,REGION AMAZONAS-SEDE CENTRAL,1,01
6,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,OTRAS MULTAS,0,0,09,1,5,99,MULTAS Y SANCIONES NO TRIBUTARIAS,99,0,AMAZONAS,MULTAS Y SANCIONES NO TRIBUTARIAS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,80565.43,4,001,OTROS INGRESOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,OTRAS MULTAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,EXPEDICION DE GUIAS,0,0,09,6,3,99,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,6,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,767.72,8,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,D,AMAZONAS,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,684.5,3,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,440,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA -  PARTICIPACIONES -COFIDE Y OTROS,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,OTROS REGISTROS,0,0,09,1,3,99,DERECHOS ADMINISTRATIVOS GENERALES,99,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,811.86,2,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,REGISTROS Y LICENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
6,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,OTRAS MULTAS,0,0,09,1,5,99,MULTAS Y SANCIONES NO TRIBUTARIAS,99,0,AMAZONAS,MULTAS Y SANCIONES NO TRIBUTARIAS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,37848.91,1,001,OTROS INGRESOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,OTRAS MULTAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,SALDOS DE BALANCE,1262125,1478325,18,1,9,99,SALDOS DE BALANCE,1,0,AMAZONAS,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,1,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,440,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,CANON,REGION AMAZONAS-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,PERMISOS Y AUTORIZACIONES,0,0,09,6,3,99,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,3,7,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,903.13,11,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,721,PERMISOS Y AUTORIZACIONES,0,0,09,6,3,99,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,3,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,3543.18,5,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",CHACHAPOYAS,721,SALDOS DE BALANCE,0,0,18,1,9,99,SALDOS DE BALANCE,1,P,AMAZONAS,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,15666.58,2,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,440,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CHACHAPOYAS,SUB CUENTA - REGALIAS MINERAS,REGION AMAZONAS-SEDE CENTRAL,1,01
