EJECUTORA_NOMBRE,ANO_DOC,NIVEL_GOBIERNO_NOMBRE,EJECUTORA,PLIEGO,SUBGENERICA_NOMBRE,MES_DOC,PROVINCIA_EJECUTORA_NOMBRE,RUBRO_NOMBRE,DISTRITO_EJECUTORA,SECTOR_NOMBRE,FUENTE_FINANCIAMIENTO,SUBGENERICA_DET_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,NIVEL_GOBIERNO,MONTO_PIM,DEPARTAMENTO_EJECUTORA_NOMBRE,SUBGENERICA_DET,ESPECIFICA_NOMBRE,ESPECIFICA,FUENTE_FINANCIAMIENTO_NOMBRE,PLIEGO_NOMBRE,PROVINCIA_EJECUTORA,ESPECIFICA_DET_NOMBRE,SECTOR,TIPO_RECURSO,GENERICA,RUBRO,TIPO_RECURSO_NOMBRE,MONTO_RECAUDADO,ESPECIFICA_DET,SEC_EJEC,GENERICA_NOMBRE,MONTO_PIA
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,2,CHACHAPOYAS,01,R,0,AMAZONAS,6,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,PERMISOS Y AUTORIZACIONES,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,882.48,3,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DONACIONES Y TRANSFERENCIAS CORRIENTES,1,CHACHAPOYAS,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,CHACHAPOYAS,01,R,0,AMAZONAS,4,FONDO DE COMPENSACION REGIONAL,7,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,FONDO DE COMPENSACION REGIONAL,99,27,4,15,SUB CUENTA - FONCOR - LEY 31069,20255064.24,1,721,DONACIONES Y TRANSFERENCIAS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,VENTA DE BIENES,3,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE PRODUCTOS INDUSTRIALES,1,CHACHAPOYAS,01,R,0,AMAZONAS,4,VENTA DE PRODUCTOS INDUSTRIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,PRODUCTOS TEXTILES,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,0,4,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,INGRESOS DIVERSOS,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,INGRESOS DIVERSOS,5,CHACHAPOYAS,01,R,0,AMAZONAS,1,OTROS INGRESOS DIVERSOS,4,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,INDEMNIZACIONES DE SEGUROS,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,0,1,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,2,CHACHAPOYAS,01,R,19030,AMAZONAS,6,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,EXPEDICION DE GUIAS,99,0,3,09,NORMAL,0,6,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,19030
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,4,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,2,CHACHAPOYAS,01,R,0,AMAZONAS,6,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,PERMISOS Y AUTORIZACIONES,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,1445.7,3,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,CHACHAPOYAS,01,R,0,AMAZONAS,7,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DERECHO DE APROBACION Y AUTORIZACION,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,22498.3,1,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,3,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,CHACHAPOYAS,01,R,0,AMAZONAS,7,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DERECHO DE APROBACION Y AUTORIZACION,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,9755.7,1,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,RENTAS DE LA PROPIEDAD,3,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD REAL,1,CHACHAPOYAS,01,R,0,AMAZONAS,2,DERECHOS E INGRESO POR CONCESIONES,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DERECHOS DE SERVIDUMBRE,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,0,2,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DONACIONES Y TRANSFERENCIAS CORRIENTES,1,CHACHAPOYAS,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,DE OTRAS UNIDADES DE GOBIERNO,1,CHACHAPOYAS,01,R,1530291,AMAZONAS,3,DE OTRAS UNIDADES DE GOBIERNO,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DEL GOBIERNO NACIONAL,99,0,4,13,NORMAL,0,1,721,DONACIONES Y TRANSFERENCIAS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,3,CHACHAPOYAS,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,156252,AMAZONAS,1,SALDOS DE BALANCE,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,0,9,13,NORMAL,0,1,721,SALDOS DE BALANCE,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS GENERALES,2,CHACHAPOYAS,01,R,11070,AMAZONAS,1,REGISTROS Y LICENCIAS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,OTROS REGISTROS,99,0,3,09,NORMAL,0,99,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,11070
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,CHACHAPOYAS,01,R,52218,AMAZONAS,7,DERECHOS ADMINISTRATIVOS DE MINERIA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,OTROS DERECHOS ADMINISTRATIVOS DE MINERIA,99,0,3,09,NORMAL,0,99,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,52218
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,CHACHAPOYAS,01,R,91733,AMAZONAS,7,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DERECHO DE APROBACION Y AUTORIZACION,99,0,3,09,NORMAL,0,1,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,91733
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,RENTAS DE LA PROPIEDAD,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,CHACHAPOYAS,01,R,9625,AMAZONAS,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,0,5,09,NORMAL,3.35,1,721,OTROS INGRESOS,9625
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,INGRESOS DIVERSOS,4,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,INGRESOS DIVERSOS,5,CHACHAPOYAS,01,R,0,AMAZONAS,1,OTROS INGRESOS DIVERSOS,4,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,OTROS INGRESOS DIVERSOS,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,25933.71,99,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,2,CHACHAPOYAS,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,2,9,15,FONCOR - LEY N° 31069,137.2,1,721,SALDOS DE BALANCE,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,3,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,2,CHACHAPOYAS,01,R,0,AMAZONAS,6,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,EXPEDICION DE GUIAS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2551.2,6,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,1063642,AMAZONAS,1,SALDOS DE BALANCE,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,0,9,09,NORMAL,0,1,721,SALDOS DE BALANCE,1063642
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,2,CHACHAPOYAS,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,10,9,18,SUB CUENTA - PARTICIPACIONES - BOI,39703.58,1,721,SALDOS DE BALANCE,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,4,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,CHACHAPOYAS,01,R,0,AMAZONAS,7,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DERECHO DE APROBACION Y AUTORIZACION,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,7011.9,1,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DERECHOS Y TASAS ADMINISTRATIVOS,3,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,CHACHAPOYAS,01,R,0,AMAZONAS,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CERTIFICACIONES DIVERSAS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2429.9,5,721,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,MULTAS Y SANCIONES NO TRIBUTARIAS,2,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,MULTAS Y SANCIONES NO TRIBUTARIAS,2,CHACHAPOYAS,01,R,0,AMAZONAS,1,OTRAS MULTAS,6,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,OTRAS MULTAS,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,10209.38,99,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,2,CHACHAPOYAS,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,SALDOS DE BALANCE,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,15,9,13,SUBCUENTA - DONACIONES - DE PERSONAS Y EMPRESAS NACIONALES,22211.82,1,721,SALDOS DE BALANCE,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DONACIONES Y TRANSFERENCIAS CORRIENTES,3,CHACHAPOYAS,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,DE OTRAS UNIDADES DE GOBIERNO,1,CHACHAPOYAS,01,R,200000,AMAZONAS,3,DE OTRAS UNIDADES DE GOBIERNO,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DEL GOBIERNO NACIONAL,99,0,4,13,NORMAL,0,1,721,DONACIONES Y TRANSFERENCIAS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,4,CHACHAPOYAS,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,16343,AMAZONAS,1,SALDOS DE BALANCE,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,0,9,13,NORMAL,0,1,721,SALDOS DE BALANCE,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,DONACIONES Y TRANSFERENCIAS CORRIENTES,1,CHACHAPOYAS,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,CHACHAPOYAS,01,R,4539,AMAZONAS,4,CANON Y SOBRECANON,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,CANON FORESTAL,99,0,4,18,CANON,0,7,721,DONACIONES Y TRANSFERENCIAS,4539
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,RENTAS DE LA PROPIEDAD,4,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD REAL,1,CHACHAPOYAS,01,R,0,AMAZONAS,2,DERECHOS E INGRESO POR CONCESIONES,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DERECHOS DE APROVECHAMIENTO DE PRODUCTOS FORESTALES Y FAUNA SILVESTRE,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,7680.57,3,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,2,CHACHAPOYAS,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,27,9,15,SUB CUENTA - FONCOR - LEY 31069,156128.67,1,721,SALDOS DE BALANCE,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,2,CHACHAPOYAS,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,SALDOS DE BALANCE,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,O,9,13,SUBCUENTA- TRANSFERENCIAS DE ENTIDADES DE GN A GR,1044182.54,1,721,SALDOS DE BALANCE,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,RENTAS DE LA PROPIEDAD,3,CHACHAPOYAS,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,H,5,18,SUB CUENTA - CANON MINERO,296.81,1,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,RENTAS DE LA PROPIEDAD,1,CHACHAPOYAS,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,H,5,18,SUB CUENTA - CANON MINERO,327.38,1,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,RENTAS DE LA PROPIEDAD,1,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD REAL,1,CHACHAPOYAS,01,R,31312,AMAZONAS,2,DERECHOS E INGRESO POR CONCESIONES,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DERECHOS DE APROVECHAMIENTO DE PRODUCTOS FORESTALES Y FAUNA SILVESTRE,99,0,5,09,NORMAL,0,3,721,OTROS INGRESOS,31312
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,2,CHACHAPOYAS,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,SALDOS DE BALANCE,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,N,9,13,DONACIONES PARA APOYO PRESUPUESTARIO,14060.05,1,721,SALDOS DE BALANCE,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,RENTAS DE LA PROPIEDAD,3,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD REAL,1,CHACHAPOYAS,01,R,0,AMAZONAS,2,DERECHOS E INGRESO POR CONCESIONES,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,DERECHOS DE APROVECHAMIENTO DE PRODUCTOS FORESTALES Y FAUNA SILVESTRE,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,9223.67,3,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,SALDOS DE BALANCE,2,CHACHAPOYAS,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,SALDOS DE BALANCE,99,P,9,18,SUB CUENTA - REGALIAS MINERAS,16979.75,1,721,SALDOS DE BALANCE,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,RENTAS DE LA PROPIEDAD,2,CHACHAPOYAS,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,CHACHAPOYAS,01,R,0,AMAZONAS,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,H,5,18,SUB CUENTA - CANON MINERO,327.4,1,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,MULTAS Y SANCIONES NO TRIBUTARIAS,2,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,MULTAS Y SANCIONES NO TRIBUTARIAS,2,CHACHAPOYAS,01,R,0,AMAZONAS,1,OTRAS MULTAS,6,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,OTRAS MULTAS,99,0,5,09,NORMAL,273.12,99,721,OTROS INGRESOS,0
REGION AMAZONAS-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,440,INGRESOS DIVERSOS,2,CHACHAPOYAS,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,INGRESOS DIVERSOS,5,CHACHAPOYAS,01,R,0,AMAZONAS,1,OTROS INGRESOS DIVERSOS,4,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,OTROS INGRESOS DIVERSOS,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,307110.17,99,721,OTROS INGRESOS,0
